timestamp,device_id,metric,value,unit,raw
2026-04-25T13:24:19.613120+00:00,cpa1114-eth,low_pressure,108.6,psi,"scale=0,low_raw=1086,high_raw=3400,low=108.6,high=340.0"
2026-04-25T13:24:19.613120+00:00,cpa1114-eth,high_pressure,340.0,psi,"scale=0,low_raw=1086,high_raw=3400,low=108.6,high=340.0"
2026-04-25T13:24:49.457376+00:00,scm10-eth,temperature,4.454,K,T 4.454
2026-04-25T13:24:49.466422+00:00,hrc110-eth,pressure,0.82,psi,0.82 psi  0.000 W
2026-04-25T13:24:49.466422+00:00,hrc110-eth,heater_power,0.0,W,0.82 psi  0.000 W
2026-04-25T13:24:49.565438+00:00,cpa1114-eth,low_pressure,108.5,psi,"scale=0,low_raw=1085,high_raw=3400,low=108.5,high=340.0"
2026-04-25T13:24:49.565438+00:00,cpa1114-eth,high_pressure,340.0,psi,"scale=0,low_raw=1085,high_raw=3400,low=108.5,high=340.0"
2026-04-25T13:25:19.457088+00:00,scm10-eth,temperature,4.456,K,T 4.456
2026-04-25T13:25:19.470830+00:00,hrc110-eth,pressure,0.82,psi,0.82 psi  0.000 W
2026-04-25T13:25:19.470830+00:00,hrc110-eth,heater_power,0.0,W,0.82 psi  0.000 W
2026-04-25T13:25:49.456838+00:00,scm10-eth,temperature,4.454,K,T 4.454
2026-04-25T13:25:49.465443+00:00,hrc110-eth,pressure,0.82,psi,0.82 psi  0.000 W
2026-04-25T13:25:49.465443+00:00,hrc110-eth,heater_power,0.0,W,0.82 psi  0.000 W
2026-04-25T13:25:49.699905+00:00,cpa1114-eth,low_pressure,114.2,psi,"scale=0,low_raw=1142,high_raw=3418,low=114.2,high=341.8"
2026-04-25T13:25:49.699905+00:00,cpa1114-eth,high_pressure,341.8,psi,"scale=0,low_raw=1142,high_raw=3418,low=114.2,high=341.8"
2026-04-25T13:26:19.456134+00:00,scm10-eth,temperature,4.454,K,T 4.454
2026-04-25T13:26:19.464926+00:00,hrc110-eth,pressure,0.82,psi,0.82 psi  0.000 W
2026-04-25T13:26:19.464926+00:00,hrc110-eth,heater_power,0.0,W,0.82 psi  0.000 W
2026-04-25T13:26:19.769630+00:00,cpa1114-eth,low_pressure,114.0,psi,"scale=0,low_raw=1140,high_raw=3422,low=114.0,high=342.2"
2026-04-25T13:26:19.769630+00:00,cpa1114-eth,high_pressure,342.2,psi,"scale=0,low_raw=1140,high_raw=3422,low=114.0,high=342.2"
2026-04-25T13:26:19.783009+00:00,helium-level,resistance_average,13.756037633333333,ohm,"{""heater_enabled"":false,""psu_voltage_v"":null,""psu_current_a"":null,""resistance_readings_ohm"":[13.7557092,13.7559545,13.7564492],""resistance_average_ohm"":13.756037633333333,""total_sensor_length_cm"":140.0,""normal_state_linear_resistivity_ohm_per_cm"":0.436,""liquid_helium_level_cm"":108.44945496941895}"
2026-04-25T13:26:19.783009+00:00,helium-level,liquid_helium_level,108.44945496941895,cm,"{""heater_enabled"":false,""psu_voltage_v"":null,""psu_current_a"":null,""resistance_readings_ohm"":[13.7557092,13.7559545,13.7564492],""resistance_average_ohm"":13.756037633333333,""total_sensor_length_cm"":140.0,""normal_state_linear_resistivity_ohm_per_cm"":0.436,""liquid_helium_level_cm"":108.44945496941895}"
2026-04-25T13:26:49.455780+00:00,scm10-eth,temperature,4.458,K,T 4.458
2026-04-25T13:26:49.464776+00:00,hrc110-eth,pressure,0.82,psi,0.82 psi  0.000 W
2026-04-25T13:26:49.464776+00:00,hrc110-eth,heater_power,0.0,W,0.82 psi  0.000 W
2026-04-25T13:26:49.633218+00:00,cpa1114-eth,low_pressure,108.8,psi,"scale=0,low_raw=1088,high_raw=3410,low=108.8,high=341.0"
2026-04-25T13:26:49.633218+00:00,cpa1114-eth,high_pressure,341.0,psi,"scale=0,low_raw=1088,high_raw=3410,low=108.8,high=341.0"
2026-04-25T13:27:19.455548+00:00,scm10-eth,temperature,4.454,K,T 4.454
2026-04-25T13:27:19.464328+00:00,hrc110-eth,pressure,0.82,psi,0.82 psi  0.000 W
2026-04-25T13:27:19.464328+00:00,hrc110-eth,heater_power,0.0,W,0.82 psi  0.000 W
2026-04-25T13:27:19.568235+00:00,cpa1114-eth,low_pressure,108.7,psi,"scale=0,low_raw=1087,high_raw=3408,low=108.7,high=340.8"
2026-04-25T13:27:19.568235+00:00,cpa1114-eth,high_pressure,340.8,psi,"scale=0,low_raw=1087,high_raw=3408,low=108.7,high=340.8"
2026-04-25T13:27:49.454972+00:00,scm10-eth,temperature,4.454,K,T 4.454
2026-04-25T13:27:49.466462+00:00,hrc110-eth,pressure,0.83,psi,0.83 psi  0.000 W
2026-04-25T13:27:49.466462+00:00,hrc110-eth,heater_power,0.0,W,0.83 psi  0.000 W
2026-04-25T13:27:49.687751+00:00,cpa1114-eth,low_pressure,114.3,psi,"scale=0,low_raw=1143,high_raw=3427,low=114.3,high=342.7"
2026-04-25T13:27:49.687751+00:00,cpa1114-eth,high_pressure,342.7,psi,"scale=0,low_raw=1143,high_raw=3427,low=114.3,high=342.7"
2026-04-25T13:28:19.454278+00:00,scm10-eth,temperature,4.457,K,T 4.457
2026-04-25T13:28:19.462832+00:00,hrc110-eth,pressure,0.83,psi,0.83 psi  0.000 W
2026-04-25T13:28:19.462832+00:00,hrc110-eth,heater_power,0.0,W,0.83 psi  0.000 W
2026-04-25T13:28:19.897156+00:00,cpa1114-eth,low_pressure,114.2,psi,"scale=0,low_raw=1142,high_raw=3422,low=114.2,high=342.2"
2026-04-25T13:28:19.897156+00:00,cpa1114-eth,high_pressure,342.2,psi,"scale=0,low_raw=1142,high_raw=3422,low=114.2,high=342.2"
2026-04-25T13:28:49.453833+00:00,scm10-eth,temperature,4.453,K,T 4.453
2026-04-25T13:28:49.462101+00:00,hrc110-eth,pressure,0.83,psi,0.83 psi  0.000 W
2026-04-25T13:28:49.462101+00:00,hrc110-eth,heater_power,0.0,W,0.83 psi  0.000 W
2026-04-25T13:28:49.641642+00:00,cpa1114-eth,low_pressure,108.5,psi,"scale=0,low_raw=1085,high_raw=3407,low=108.5,high=340.7"
2026-04-25T13:28:49.641642+00:00,cpa1114-eth,high_pressure,340.7,psi,"scale=0,low_raw=1085,high_raw=3407,low=108.5,high=340.7"
2026-04-25T13:29:19.453756+00:00,scm10-eth,temperature,4.453,K,T 4.453
2026-04-25T13:29:19.464005+00:00,hrc110-eth,pressure,0.84,psi,0.84 psi  0.000 W
2026-04-25T13:29:19.464005+00:00,hrc110-eth,heater_power,0.0,W,0.84 psi  0.000 W
2026-04-25T13:29:19.705172+00:00,cpa1114-eth,low_pressure,114.0,psi,"scale=0,low_raw=1140,high_raw=3421,low=114.0,high=342.1"
2026-04-25T13:29:19.705172+00:00,cpa1114-eth,high_pressure,342.1,psi,"scale=0,low_raw=1140,high_raw=3421,low=114.0,high=342.1"
2026-04-25T13:29:49.453577+00:00,scm10-eth,temperature,4.456,K,T 4.456
2026-04-25T13:29:49.466727+00:00,hrc110-eth,pressure,0.84,psi,0.84 psi  0.000 W
2026-04-25T13:29:49.466727+00:00,hrc110-eth,heater_power,0.0,W,0.84 psi  0.000 W
2026-04-25T13:29:49.656758+00:00,cpa1114-eth,low_pressure,114.0,psi,"scale=0,low_raw=1140,high_raw=3414,low=114.0,high=341.4"
2026-04-25T13:29:49.656758+00:00,cpa1114-eth,high_pressure,341.4,psi,"scale=0,low_raw=1140,high_raw=3414,low=114.0,high=341.4"
2026-04-25T13:30:19.452683+00:00,scm10-eth,temperature,4.453,K,T 4.453
2026-04-25T13:30:19.464487+00:00,hrc110-eth,pressure,0.84,psi,0.84 psi  0.000 W
2026-04-25T13:30:19.464487+00:00,hrc110-eth,heater_power,0.0,W,0.84 psi  0.000 W
2026-04-25T13:30:19.885544+00:00,cpa1114-eth,low_pressure,113.8,psi,"scale=0,low_raw=1138,high_raw=3413,low=113.8,high=341.3"
2026-04-25T13:30:19.885544+00:00,cpa1114-eth,high_pressure,341.3,psi,"scale=0,low_raw=1138,high_raw=3413,low=113.8,high=341.3"
2026-04-25T13:30:49.452098+00:00,scm10-eth,temperature,4.453,K,T 4.453
2026-04-25T13:30:49.463274+00:00,hrc110-eth,pressure,0.84,psi,0.84 psi  0.000 W
2026-04-25T13:30:49.463274+00:00,hrc110-eth,heater_power,0.0,W,0.84 psi  0.000 W
2026-04-25T13:30:49.894893+00:00,cpa1114-eth,low_pressure,113.5,psi,"scale=0,low_raw=1135,high_raw=3412,low=113.5,high=341.2"
2026-04-25T13:30:49.894893+00:00,cpa1114-eth,high_pressure,341.2,psi,"scale=0,low_raw=1135,high_raw=3412,low=113.5,high=341.2"
2026-04-25T13:31:19.452070+00:00,scm10-eth,temperature,4.457,K,T 4.457
2026-04-25T13:31:19.465024+00:00,hrc110-eth,pressure,0.85,psi,0.85 psi  0.000 W
2026-04-25T13:31:19.465024+00:00,hrc110-eth,heater_power,0.0,W,0.85 psi  0.000 W
2026-04-25T13:31:19.834244+00:00,cpa1114-eth,low_pressure,113.5,psi,"scale=0,low_raw=1135,high_raw=3409,low=113.5,high=340.9"
2026-04-25T13:31:19.834244+00:00,cpa1114-eth,high_pressure,340.9,psi,"scale=0,low_raw=1135,high_raw=3409,low=113.5,high=340.9"
2026-04-25T13:31:19.844481+00:00,helium-level,resistance_average,13.6755335,ohm,"{""heater_enabled"":false,""psu_voltage_v"":null,""psu_current_a"":null,""resistance_readings_ohm"":[13.6750167,13.6754215,13.6761623],""resistance_average_ohm"":13.6755335,""total_sensor_length_cm"":140.0,""normal_state_linear_resistivity_ohm_per_cm"":0.436,""liquid_helium_level_cm"":108.63409747706422}"
2026-04-25T13:31:19.844481+00:00,helium-level,liquid_helium_level,108.63409747706422,cm,"{""heater_enabled"":false,""psu_voltage_v"":null,""psu_current_a"":null,""resistance_readings_ohm"":[13.6750167,13.6754215,13.6761623],""resistance_average_ohm"":13.6755335,""total_sensor_length_cm"":140.0,""normal_state_linear_resistivity_ohm_per_cm"":0.436,""liquid_helium_level_cm"":108.63409747706422}"
2026-04-25T13:31:49.451285+00:00,scm10-eth,temperature,4.453,K,T 4.453
2026-04-25T13:31:49.459784+00:00,hrc110-eth,pressure,0.85,psi,0.85 psi  0.000 W
2026-04-25T13:31:49.459784+00:00,hrc110-eth,heater_power,0.0,W,0.85 psi  0.000 W
2026-04-25T13:31:49.713935+00:00,cpa1114-eth,low_pressure,113.6,psi,"scale=0,low_raw=1136,high_raw=3411,low=113.6,high=341.1"
2026-04-25T13:31:49.713935+00:00,cpa1114-eth,high_pressure,341.1,psi,"scale=0,low_raw=1136,high_raw=3411,low=113.6,high=341.1"
2026-04-25T13:32:19.451014+00:00,scm10-eth,temperature,4.453,K,T 4.453
2026-04-25T13:32:19.460200+00:00,hrc110-eth,pressure,0.85,psi,0.85 psi  0.000 W
2026-04-25T13:32:19.460200+00:00,hrc110-eth,heater_power,0.0,W,0.85 psi  0.000 W
2026-04-25T13:32:19.623307+00:00,cpa1114-eth,low_pressure,107.6,psi,"scale=0,low_raw=1076,high_raw=3391,low=107.6,high=339.1"
2026-04-25T13:32:19.623307+00:00,cpa1114-eth,high_pressure,339.1,psi,"scale=0,low_raw=1076,high_raw=3391,low=107.6,high=339.1"
2026-04-25T13:32:49.450291+00:00,scm10-eth,temperature,4.457,K,T 4.457
2026-04-25T13:32:49.459330+00:00,hrc110-eth,pressure,0.86,psi,0.86 psi  0.000 W
2026-04-25T13:32:49.459330+00:00,hrc110-eth,heater_power,0.0,W,0.86 psi  0.000 W
2026-04-25T13:33:19.450061+00:00,scm10-eth,temperature,4.453,K,T 4.453
2026-04-25T13:33:19.478840+00:00,hrc110-eth,pressure,0.85,psi,0.85 psi  0.000 W
2026-04-25T13:33:19.478840+00:00,hrc110-eth,heater_power,0.0,W,0.85 psi  0.000 W
2026-04-25T13:33:19.723184+00:00,cpa1114-eth,low_pressure,113.7,psi,"scale=0,low_raw=1137,high_raw=3408,low=113.7,high=340.8"
2026-04-25T13:33:19.723184+00:00,cpa1114-eth,high_pressure,340.8,psi,"scale=0,low_raw=1137,high_raw=3408,low=113.7,high=340.8"
2026-04-25T13:33:49.449358+00:00,scm10-eth,temperature,4.452,K,T 4.452
2026-04-25T13:33:49.457774+00:00,hrc110-eth,pressure,0.86,psi,0.86 psi  0.000 W
2026-04-25T13:33:49.457774+00:00,hrc110-eth,heater_power,0.0,W,0.86 psi  0.000 W
2026-04-25T13:33:49.831858+00:00,cpa1114-eth,low_pressure,114.0,psi,"scale=0,low_raw=1140,high_raw=3410,low=114.0,high=341.0"
2026-04-25T13:33:49.831858+00:00,cpa1114-eth,high_pressure,341.0,psi,"scale=0,low_raw=1140,high_raw=3410,low=114.0,high=341.0"
2026-04-25T13:34:19.449098+00:00,scm10-eth,temperature,4.457,K,T 4.457
2026-04-25T13:34:19.457354+00:00,hrc110-eth,pressure,0.86,psi,0.86 psi  0.000 W
2026-04-25T13:34:19.457354+00:00,hrc110-eth,heater_power,0.0,W,0.86 psi  0.000 W
2026-04-25T13:34:19.771541+00:00,cpa1114-eth,low_pressure,113.9,psi,"scale=0,low_raw=1139,high_raw=3414,low=113.9,high=341.4"
2026-04-25T13:34:19.771541+00:00,cpa1114-eth,high_pressure,341.4,psi,"scale=0,low_raw=1139,high_raw=3414,low=113.9,high=341.4"
2026-04-25T13:34:49.448759+00:00,scm10-eth,temperature,4.453,K,T 4.453
2026-04-25T13:34:49.557318+00:00,hrc110-eth,pressure,0.86,psi,0.86 psi  0.000 W
2026-04-25T13:34:49.557318+00:00,hrc110-eth,heater_power,0.0,W,0.86 psi  0.000 W
2026-04-25T13:34:49.652087+00:00,cpa1114-eth,low_pressure,107.6,psi,"scale=0,low_raw=1076,high_raw=3394,low=107.6,high=339.4"
2026-04-25T13:34:49.652087+00:00,cpa1114-eth,high_pressure,339.4,psi,"scale=0,low_raw=1076,high_raw=3394,low=107.6,high=339.4"
2026-04-25T13:35:19.448022+00:00,scm10-eth,temperature,4.453,K,T 4.453
2026-04-25T13:35:19.456825+00:00,hrc110-eth,pressure,0.86,psi,0.86 psi  0.000 W
2026-04-25T13:35:19.456825+00:00,hrc110-eth,heater_power,0.0,W,0.86 psi  0.000 W
2026-04-25T13:35:19.550625+00:00,cpa1114-eth,low_pressure,107.9,psi,"scale=0,low_raw=1079,high_raw=3398,low=107.9,high=339.8"
2026-04-25T13:35:19.550625+00:00,cpa1114-eth,high_pressure,339.8,psi,"scale=0,low_raw=1079,high_raw=3398,low=107.9,high=339.8"
2026-04-25T13:35:49.447859+00:00,scm10-eth,temperature,4.458,K,T 4.458
2026-04-25T13:35:49.455961+00:00,hrc110-eth,pressure,0.87,psi,0.87 psi  0.000 W
2026-04-25T13:35:49.455961+00:00,hrc110-eth,heater_power,0.0,W,0.87 psi  0.000 W
2026-04-25T13:35:49.830032+00:00,cpa1114-eth,low_pressure,114.0,psi,"scale=0,low_raw=1140,high_raw=3421,low=114.0,high=342.1"
2026-04-25T13:35:49.830032+00:00,cpa1114-eth,high_pressure,342.1,psi,"scale=0,low_raw=1140,high_raw=3421,low=114.0,high=342.1"
2026-04-25T13:36:19.447600+00:00,scm10-eth,temperature,4.454,K,T 4.454
2026-04-25T13:36:19.527500+00:00,hrc110-eth,pressure,0.87,psi,0.87 psi  0.000 W
2026-04-25T13:36:19.527500+00:00,hrc110-eth,heater_power,0.0,W,0.87 psi  0.000 W
2026-04-25T13:36:19.879859+00:00,cpa1114-eth,low_pressure,114.5,psi,"scale=0,low_raw=1145,high_raw=3426,low=114.5,high=342.6"
2026-04-25T13:36:19.879859+00:00,cpa1114-eth,high_pressure,342.6,psi,"scale=0,low_raw=1145,high_raw=3426,low=114.5,high=342.6"
2026-04-25T13:36:19.891500+00:00,helium-level,resistance_average,13.5983822,ohm,"{""heater_enabled"":false,""psu_voltage_v"":null,""psu_current_a"":null,""resistance_readings_ohm"":[13.5977269,13.5982707,13.599149],""resistance_average_ohm"":13.5983822,""total_sensor_length_cm"":140.0,""normal_state_linear_resistivity_ohm_per_cm"":0.436,""liquid_helium_level_cm"":108.81105}"
2026-04-25T13:36:19.891500+00:00,helium-level,liquid_helium_level,108.81105,cm,"{""heater_enabled"":false,""psu_voltage_v"":null,""psu_current_a"":null,""resistance_readings_ohm"":[13.5977269,13.5982707,13.599149],""resistance_average_ohm"":13.5983822,""total_sensor_length_cm"":140.0,""normal_state_linear_resistivity_ohm_per_cm"":0.436,""liquid_helium_level_cm"":108.81105}"
2026-04-25T13:36:49.447134+00:00,scm10-eth,temperature,4.453,K,T 4.453
2026-04-25T13:36:49.455378+00:00,hrc110-eth,pressure,0.87,psi,0.87 psi  0.000 W
2026-04-25T13:36:49.455378+00:00,hrc110-eth,heater_power,0.0,W,0.87 psi  0.000 W
2026-04-25T13:36:49.759404+00:00,cpa1114-eth,low_pressure,114.7,psi,"scale=0,low_raw=1147,high_raw=3426,low=114.7,high=342.6"
2026-04-25T13:36:49.759404+00:00,cpa1114-eth,high_pressure,342.6,psi,"scale=0,low_raw=1147,high_raw=3426,low=114.7,high=342.6"
2026-04-25T13:37:19.446451+00:00,scm10-eth,temperature,4.458,K,T 4.458
2026-04-25T13:37:19.458015+00:00,hrc110-eth,pressure,0.87,psi,0.87 psi  0.000 W
2026-04-25T13:37:19.458015+00:00,hrc110-eth,heater_power,0.0,W,0.87 psi  0.000 W
2026-04-25T13:37:19.621453+00:00,cpa1114-eth,low_pressure,108.3,psi,"scale=0,low_raw=1083,high_raw=3403,low=108.3,high=340.3"
2026-04-25T13:37:19.621453+00:00,cpa1114-eth,high_pressure,340.3,psi,"scale=0,low_raw=1083,high_raw=3403,low=108.3,high=340.3"
2026-04-25T13:37:49.446329+00:00,scm10-eth,temperature,4.455,K,T 4.455
2026-04-25T13:37:49.547600+00:00,hrc110-eth,pressure,0.88,psi,0.88 psi  0.000 W
2026-04-25T13:37:49.547600+00:00,hrc110-eth,heater_power,0.0,W,0.88 psi  0.000 W
2026-04-25T13:37:49.828195+00:00,cpa1114-eth,low_pressure,114.7,psi,"scale=0,low_raw=1147,high_raw=3430,low=114.7,high=343.0"
2026-04-25T13:37:49.828195+00:00,cpa1114-eth,high_pressure,343.0,psi,"scale=0,low_raw=1147,high_raw=3430,low=114.7,high=343.0"
2026-04-25T13:38:19.445902+00:00,scm10-eth,temperature,4.456,K,T 4.456
2026-04-25T13:38:19.454479+00:00,hrc110-eth,pressure,0.88,psi,0.88 psi  0.000 W
2026-04-25T13:38:19.454479+00:00,hrc110-eth,heater_power,0.0,W,0.88 psi  0.000 W
2026-04-25T13:38:19.982445+00:00,cpa1114-eth,low_pressure,114.5,psi,"scale=0,low_raw=1145,high_raw=3430,low=114.5,high=343.0"
2026-04-25T13:38:19.982445+00:00,cpa1114-eth,high_pressure,343.0,psi,"scale=0,low_raw=1145,high_raw=3430,low=114.5,high=343.0"
2026-04-25T13:38:49.445397+00:00,scm10-eth,temperature,4.459,K,T 4.459
2026-04-25T13:38:49.453797+00:00,hrc110-eth,pressure,0.89,psi,0.89 psi  0.000 W
2026-04-25T13:38:49.453797+00:00,hrc110-eth,heater_power,0.0,W,0.89 psi  0.000 W
2026-04-25T13:38:49.867151+00:00,cpa1114-eth,low_pressure,114.4,psi,"scale=0,low_raw=1144,high_raw=3430,low=114.4,high=343.0"
2026-04-25T13:38:49.867151+00:00,cpa1114-eth,high_pressure,343.0,psi,"scale=0,low_raw=1144,high_raw=3430,low=114.4,high=343.0"
2026-04-25T13:39:19.445008+00:00,scm10-eth,temperature,4.458,K,T 4.458
2026-04-25T13:39:19.455534+00:00,hrc110-eth,pressure,0.89,psi,0.89 psi  0.000 W
2026-04-25T13:39:19.455534+00:00,hrc110-eth,heater_power,0.0,W,0.89 psi  0.000 W
2026-04-25T13:39:19.611334+00:00,cpa1114-eth,low_pressure,107.8,psi,"scale=0,low_raw=1078,high_raw=3397,low=107.8,high=339.7"
2026-04-25T13:39:19.611334+00:00,cpa1114-eth,high_pressure,339.7,psi,"scale=0,low_raw=1078,high_raw=3397,low=107.8,high=339.7"
2026-04-25T13:39:49.444583+00:00,scm10-eth,temperature,4.454,K,T 4.454
2026-04-25T13:39:49.452887+00:00,hrc110-eth,pressure,0.89,psi,0.89 psi  0.000 W
2026-04-25T13:39:49.452887+00:00,hrc110-eth,heater_power,0.0,W,0.89 psi  0.000 W
2026-04-25T13:39:49.686679+00:00,cpa1114-eth,low_pressure,114.1,psi,"scale=0,low_raw=1141,high_raw=3426,low=114.1,high=342.6"
2026-04-25T13:39:49.686679+00:00,cpa1114-eth,high_pressure,342.6,psi,"scale=0,low_raw=1141,high_raw=3426,low=114.1,high=342.6"
2026-04-25T13:40:19.443810+00:00,scm10-eth,temperature,4.458,K,T 4.458
2026-04-25T13:40:19.454087+00:00,hrc110-eth,pressure,0.9,psi,0.90 psi  0.000 W
2026-04-25T13:40:19.454087+00:00,hrc110-eth,heater_power,0.0,W,0.90 psi  0.000 W
2026-04-25T13:40:19.926196+00:00,cpa1114-eth,low_pressure,114.2,psi,"scale=0,low_raw=1142,high_raw=3424,low=114.2,high=342.4"
2026-04-25T13:40:19.926196+00:00,cpa1114-eth,high_pressure,342.4,psi,"scale=0,low_raw=1142,high_raw=3424,low=114.2,high=342.4"
2026-04-25T13:40:49.443746+00:00,scm10-eth,temperature,4.459,K,T 4.459
2026-04-25T13:40:49.453642+00:00,hrc110-eth,pressure,0.9,psi,0.90 psi  0.000 W
2026-04-25T13:40:49.453642+00:00,hrc110-eth,heater_power,0.0,W,0.90 psi  0.000 W
2026-04-25T13:40:49.765464+00:00,cpa1114-eth,low_pressure,114.0,psi,"scale=0,low_raw=1140,high_raw=3422,low=114.0,high=342.2"
2026-04-25T13:40:49.765464+00:00,cpa1114-eth,high_pressure,342.2,psi,"scale=0,low_raw=1140,high_raw=3422,low=114.0,high=342.2"
2026-04-25T13:41:19.443178+00:00,scm10-eth,temperature,4.456,K,T 4.456
2026-04-25T13:41:19.454584+00:00,hrc110-eth,pressure,0.9,psi,0.90 psi  0.000 W
2026-04-25T13:41:19.454584+00:00,hrc110-eth,heater_power,0.0,W,0.90 psi  0.000 W
2026-04-25T13:41:19.875213+00:00,cpa1114-eth,low_pressure,114.0,psi,"scale=0,low_raw=1140,high_raw=3420,low=114.0,high=342.0"
2026-04-25T13:41:19.875213+00:00,cpa1114-eth,high_pressure,342.0,psi,"scale=0,low_raw=1140,high_raw=3420,low=114.0,high=342.0"
2026-04-25T13:41:19.887589+00:00,helium-level,resistance_average,13.535498433333334,ohm,"{""heater_enabled"":false,""psu_voltage_v"":null,""psu_current_a"":null,""resistance_readings_ohm"":[13.5346036,13.5353074,13.5365843],""resistance_average_ohm"":13.535498433333334,""total_sensor_length_cm"":140.0,""normal_state_linear_resistivity_ohm_per_cm"":0.436,""liquid_helium_level_cm"":108.95527882262996}"
2026-04-25T13:41:19.887589+00:00,helium-level,liquid_helium_level,108.95527882262996,cm,"{""heater_enabled"":false,""psu_voltage_v"":null,""psu_current_a"":null,""resistance_readings_ohm"":[13.5346036,13.5353074,13.5365843],""resistance_average_ohm"":13.535498433333334,""total_sensor_length_cm"":140.0,""normal_state_linear_resistivity_ohm_per_cm"":0.436,""liquid_helium_level_cm"":108.95527882262996}"
2026-04-25T13:41:49.442547+00:00,scm10-eth,temperature,4.459,K,T 4.459
2026-04-25T13:41:49.451388+00:00,hrc110-eth,pressure,0.9,psi,0.90 psi  0.000 W
2026-04-25T13:41:49.451388+00:00,hrc110-eth,heater_power,0.0,W,0.90 psi  0.000 W
2026-04-25T13:41:49.715397+00:00,cpa1114-eth,low_pressure,114.0,psi,"scale=0,low_raw=1140,high_raw=3420,low=114.0,high=342.0"
2026-04-25T13:41:49.715397+00:00,cpa1114-eth,high_pressure,342.0,psi,"scale=0,low_raw=1140,high_raw=3420,low=114.0,high=342.0"
2026-04-25T13:42:19.442194+00:00,scm10-eth,temperature,4.46,K,T 4.460
2026-04-25T13:42:19.450688+00:00,hrc110-eth,pressure,0.91,psi,0.91 psi  0.000 W
2026-04-25T13:42:19.450688+00:00,hrc110-eth,heater_power,0.0,W,0.91 psi  0.000 W
2026-04-25T13:42:19.694086+00:00,cpa1114-eth,low_pressure,114.0,psi,"scale=0,low_raw=1140,high_raw=3419,low=114.0,high=341.9"
2026-04-25T13:42:19.694086+00:00,cpa1114-eth,high_pressure,341.9,psi,"scale=0,low_raw=1140,high_raw=3419,low=114.0,high=341.9"
2026-04-25T13:42:49.441613+00:00,scm10-eth,temperature,4.457,K,T 4.457
2026-04-25T13:42:49.450394+00:00,hrc110-eth,pressure,0.91,psi,0.91 psi  0.000 W
2026-04-25T13:42:49.450394+00:00,hrc110-eth,heater_power,0.0,W,0.91 psi  0.000 W
2026-04-25T13:42:49.668547+00:00,cpa1114-eth,low_pressure,114.1,psi,"scale=0,low_raw=1141,high_raw=3418,low=114.1,high=341.8"
2026-04-25T13:42:49.668547+00:00,cpa1114-eth,high_pressure,341.8,psi,"scale=0,low_raw=1141,high_raw=3418,low=114.1,high=341.8"
2026-04-25T13:43:19.441523+00:00,scm10-eth,temperature,4.459,K,T 4.459
2026-04-25T13:43:19.453318+00:00,hrc110-eth,pressure,0.91,psi,0.91 psi  0.000 W
2026-04-25T13:43:19.453318+00:00,hrc110-eth,heater_power,0.0,W,0.91 psi  0.000 W
2026-04-25T13:43:19.773030+00:00,cpa1114-eth,low_pressure,114.4,psi,"scale=0,low_raw=1144,high_raw=3422,low=114.4,high=342.2"
2026-04-25T13:43:19.773030+00:00,cpa1114-eth,high_pressure,342.2,psi,"scale=0,low_raw=1144,high_raw=3422,low=114.4,high=342.2"
2026-04-25T13:43:49.441346+00:00,scm10-eth,temperature,4.459,K,T 4.459
2026-04-25T13:43:49.450268+00:00,hrc110-eth,pressure,0.91,psi,0.91 psi  0.000 W
2026-04-25T13:43:49.450268+00:00,hrc110-eth,heater_power,0.0,W,0.91 psi  0.000 W
2026-04-25T13:43:49.615750+00:00,cpa1114-eth,low_pressure,107.6,psi,"scale=0,low_raw=1076,high_raw=3390,low=107.6,high=339.0"
2026-04-25T13:43:49.615750+00:00,cpa1114-eth,high_pressure,339.0,psi,"scale=0,low_raw=1076,high_raw=3390,low=107.6,high=339.0"
2026-04-25T13:44:19.440242+00:00,scm10-eth,temperature,4.458,K,T 4.458
2026-04-25T13:44:19.448495+00:00,hrc110-eth,pressure,0.92,psi,0.92 psi  0.000 W
2026-04-25T13:44:19.448495+00:00,hrc110-eth,heater_power,0.0,W,0.92 psi  0.000 W
2026-04-25T13:44:19.822236+00:00,cpa1114-eth,low_pressure,114.4,psi,"scale=0,low_raw=1144,high_raw=3422,low=114.4,high=342.2"
2026-04-25T13:44:19.822236+00:00,cpa1114-eth,high_pressure,342.2,psi,"scale=0,low_raw=1144,high_raw=3422,low=114.4,high=342.2"
2026-04-25T13:44:49.440241+00:00,scm10-eth,temperature,4.459,K,T 4.459
2026-04-25T13:44:49.448891+00:00,hrc110-eth,pressure,0.92,psi,0.92 psi  0.000 W
2026-04-25T13:44:49.448891+00:00,hrc110-eth,heater_power,0.0,W,0.92 psi  0.000 W
2026-04-25T13:44:49.662079+00:00,cpa1114-eth,low_pressure,114.6,psi,"scale=0,low_raw=1146,high_raw=3426,low=114.6,high=342.6"
2026-04-25T13:44:49.662079+00:00,cpa1114-eth,high_pressure,342.6,psi,"scale=0,low_raw=1146,high_raw=3426,low=114.6,high=342.6"
2026-04-25T13:45:19.440007+00:00,scm10-eth,temperature,4.458,K,T 4.458
2026-04-25T13:45:19.450715+00:00,hrc110-eth,pressure,0.92,psi,0.92 psi  0.000 W
2026-04-25T13:45:19.450715+00:00,hrc110-eth,heater_power,0.0,W,0.92 psi  0.000 W
